SendingTime,TargetCompID,SenderCompID,Symbol,Quantity,OrderID,TransactTime,StrikePrice,LastPx,MaturityDate,TradeReportID,TradeDate,CFICode,Sides.Side,Sides.OrderID,Sides.PartyIDs.PartyID,Sides.PartyIDs.PartyIDSource,Sides.PartyIDs.PartyRole
2020-5-20 上午08:03:20,MOMOES-COMPID,MDOC,ESM0,1,72429fb6-352f-4391-b5d8-49851792aea7,2020-5-20 上午08:03:21,2932.625,2933.375,2020-5-20 上午08:04:21,72429fb6-352f-4391-b5d8-49851792aea7-0,2020-5-20,MMMXXX,LONG,72429fb6-352f-4391-b5d8-49851792aea7,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午08:30:45,MOMOES-COMPID,MDOC,ESM0,1,70700302-d7b2-436d-b2f9-bef83adb2a40,2020-5-20 上午08:30:46,2946,2946.625,2020-5-20 上午08:31:46,70700302-d7b2-436d-b2f9-bef83adb2a40-0,2020-5-20,MMMXXX,LONG,70700302-d7b2-436d-b2f9-bef83adb2a40,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午08:32:02,MOMOES-COMPID,MDOC,ESM0,1,b8e24a97-3a86-4cbd-9688-76ab53bdc7be,2020-5-20 上午08:32:03,2945.125,2946.125,2020-5-20 上午08:33:03,b8e24a97-3a86-4cbd-9688-76ab53bdc7be-0,2020-5-20,MMMXXX,LONG,b8e24a97-3a86-4cbd-9688-76ab53bdc7be,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午09:10:33,MOMOES-COMPID,MDOC,ESM0,1,0398bae1-a05a-49a7-a87b-3260e82092c9,2020-5-20 上午09:10:34,2946.125,2946.375,2020-5-20 上午09:11:34,0398bae1-a05a-49a7-a87b-3260e82092c9-0,2020-5-20,MMMXXX,LONG,0398bae1-a05a-49a7-a87b-3260e82092c9,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午09:25:52,MOMOES-COMPID,MDOC,ESM0,1,4fb52fdf-da61-474e-8c2d-c0016168e063,2020-5-20 上午09:25:53,2946.375,2946.375,2020-5-20 上午09:26:53,4fb52fdf-da61-474e-8c2d-c0016168e063-0,2020-5-20,MMMXXX,LONG,4fb52fdf-da61-474e-8c2d-c0016168e063,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午09:36:07,MOMOES-COMPID,MDOC,ESM0,1,34552ff4-cede-44aa-8ed7-4533b453d8d0,2020-5-20 上午09:36:08,2944.625,2945.625,2020-5-20 上午09:37:08,34552ff4-cede-44aa-8ed7-4533b453d8d0-0,2020-5-20,MMMXXX,LONG,34552ff4-cede-44aa-8ed7-4533b453d8d0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午09:42:36,MOMOES-COMPID,MDOC,ESM0,1,eb1b14a6-93f0-4ad4-979d-1dd4823d91ca,2020-5-20 上午09:42:37,2947.375,2946.375,2020-5-20 上午09:43:37,eb1b14a6-93f0-4ad4-979d-1dd4823d91ca-0,2020-5-20,MMMXXX,LONG,eb1b14a6-93f0-4ad4-979d-1dd4823d91ca,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午09:58:00,MOMOES-COMPID,MDOC,ESM0,1,680b6283-7ff7-4fca-8c8b-7d2a1db37f36,2020-5-20 上午09:58:00,2952.875,2953.125,2020-5-20 上午09:59:00,680b6283-7ff7-4fca-8c8b-7d2a1db37f36-0,2020-5-20,MMMXXX,LONG,680b6283-7ff7-4fca-8c8b-7d2a1db37f36,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午10:05:01,MOMOES-COMPID,MDOC,ESM0,1,f1c2e0fc-f25e-4979-934f-834d755b1e2e,2020-5-20 上午10:05:02,2953.375,2952.375,2020-5-20 上午10:06:02,f1c2e0fc-f25e-4979-934f-834d755b1e2e-0,2020-5-20,MMMXXX,LONG,f1c2e0fc-f25e-4979-934f-834d755b1e2e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午10:59:04,MOMOES-COMPID,MDOC,ESM0,1,a8de84bb-acf7-48c7-919b-dc090c66da61,2020-5-20 上午10:59:05,2949.75,2952,2020-5-20 上午11:00:05,a8de84bb-acf7-48c7-919b-dc090c66da61-0,2020-5-20,MMMXXX,LONG,a8de84bb-acf7-48c7-919b-dc090c66da61,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午11:10:37,MOMOES-COMPID,MDOC,ESM0,1,bddad16b-71cd-42f8-9068-c39e0efea206,2020-5-20 上午11:10:38,2950.375,2950.375,2020-5-20 上午11:11:38,bddad16b-71cd-42f8-9068-c39e0efea206-0,2020-5-20,MMMXXX,LONG,bddad16b-71cd-42f8-9068-c39e0efea206,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午11:16:53,MOMOES-COMPID,MDOC,ESM0,1,9fef258c-0612-4a0a-b826-49328b605877,2020-5-20 上午11:16:54,2949.375,2950.125,2020-5-20 上午11:17:54,9fef258c-0612-4a0a-b826-49328b605877-0,2020-5-20,MMMXXX,LONG,9fef258c-0612-4a0a-b826-49328b605877,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午11:31:28,MOMOES-COMPID,MDOC,ESM0,1,6337fefb-5879-46f2-97c4-42b2f5e49484,2020-5-20 上午11:31:29,2948.125,2948.625,2020-5-20 上午11:32:29,6337fefb-5879-46f2-97c4-42b2f5e49484-0,2020-5-20,MMMXXX,LONG,6337fefb-5879-46f2-97c4-42b2f5e49484,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午11:36:28,MOMOES-COMPID,MDOC,ESM0,1,bd08d0b9-2a65-4cb8-9b9d-2d814633084a,2020-5-20 上午11:36:29,2948.125,2948.875,2020-5-20 上午11:37:29,bd08d0b9-2a65-4cb8-9b9d-2d814633084a-0,2020-5-20,MMMXXX,LONG,bd08d0b9-2a65-4cb8-9b9d-2d814633084a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午11:37:45,MOMOES-COMPID,MDOC,ESM0,1,83729aeb-b6c3-40c7-a111-458e3e6262ee,2020-5-20 上午11:37:46,2950.875,2948.875,2020-5-20 上午11:38:46,83729aeb-b6c3-40c7-a111-458e3e6262ee-0,2020-5-20,MMMXXX,LONG,83729aeb-b6c3-40c7-a111-458e3e6262ee,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午11:57:45,MOMOES-COMPID,MDOC,ESM0,1,0fdc1f1d-39ed-4beb-a0de-c097b0f3d1e0,2020-5-20 上午11:57:45,2950.625,2951.5,2020-5-20 上午11:58:45,0fdc1f1d-39ed-4beb-a0de-c097b0f3d1e0-0,2020-5-20,MMMXXX,LONG,0fdc1f1d-39ed-4beb-a0de-c097b0f3d1e0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午12:00:18,MOMOES-COMPID,MDOC,ESM0,1,36226b99-45e7-4a42-a4b8-0d50fa4d5b04,2020-5-20 下午12:00:19,2951.125,2952,2020-5-20 下午12:01:19,36226b99-45e7-4a42-a4b8-0d50fa4d5b04-0,2020-5-20,MMMXXX,LONG,36226b99-45e7-4a42-a4b8-0d50fa4d5b04,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午12:14:46,MOMOES-COMPID,MDOC,ESM0,1,d76c94e3-88ec-47d5-bcea-63de4e53960d,2020-5-20 下午12:14:47,2954.125,2954.375,2020-5-20 下午12:15:47,d76c94e3-88ec-47d5-bcea-63de4e53960d-0,2020-5-20,MMMXXX,LONG,d76c94e3-88ec-47d5-bcea-63de4e53960d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午12:16:03,MOMOES-COMPID,MDOC,ESM0,1,6e852b0a-86f6-41b6-be8d-5bfc21aa12b0,2020-5-20 下午12:16:09,2955.375,2953.875,2020-5-20 下午12:17:09,6e852b0a-86f6-41b6-be8d-5bfc21aa12b0-0,2020-5-20,MMMXXX,LONG,6e852b0a-86f6-41b6-be8d-5bfc21aa12b0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午12:18:44,MOMOES-COMPID,MDOC,ESM0,1,95e3ec04-0a13-4e86-b1c2-df52a813591a,2020-5-20 下午12:18:44,2956.125,2956.625,2020-5-20 下午12:19:44,95e3ec04-0a13-4e86-b1c2-df52a813591a-0,2020-5-20,MMMXXX,LONG,95e3ec04-0a13-4e86-b1c2-df52a813591a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午12:20:00,MOMOES-COMPID,MDOC,ESM0,1,391f0558-883e-4137-8912-3ba0773514d8,2020-5-20 下午12:20:01,2956.625,2956.125,2020-5-20 下午12:21:01,391f0558-883e-4137-8912-3ba0773514d8-0,2020-5-20,MMMXXX,LONG,391f0558-883e-4137-8912-3ba0773514d8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:00:46,MOMOES-COMPID,MDOC,ESM0,1,ae138738-9abd-4054-8b47-aa0c7c4116ea,2020-5-20 下午01:00:46,2953.875,2953.5,2020-5-20 下午01:01:46,ae138738-9abd-4054-8b47-aa0c7c4116ea-0,2020-5-20,MMMXXX,LONG,ae138738-9abd-4054-8b47-aa0c7c4116ea,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:31:11,MOMOES-COMPID,MDOC,ESM0,1,347fe57a-5602-4df0-9312-25e457711ec7,2020-5-20 下午01:31:11,2953.625,2954.375,2020-5-20 下午01:32:11,347fe57a-5602-4df0-9312-25e457711ec7-0,2020-5-20,MMMXXX,LONG,347fe57a-5602-4df0-9312-25e457711ec7,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:39:20,MOMOES-COMPID,MDOC,ESM0,1,bf5e5647-ea41-414b-a4f8-e230264111ad,2020-5-20 下午01:39:21,2959.125,2956.625,2020-5-20 下午01:40:21,bf5e5647-ea41-414b-a4f8-e230264111ad-0,2020-5-20,MMMXXX,LONG,bf5e5647-ea41-414b-a4f8-e230264111ad,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:41:55,MOMOES-COMPID,MDOC,ESM0,1,1572352b-e99f-438c-8ab2-f5ac2f5b883d,2020-5-20 下午01:41:56,2961.625,2959.375,2020-5-20 下午01:42:56,1572352b-e99f-438c-8ab2-f5ac2f5b883d-0,2020-5-20,MMMXXX,LONG,1572352b-e99f-438c-8ab2-f5ac2f5b883d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:44:29,MOMOES-COMPID,MDOC,ESM0,1,7dda8cb7-9e2a-4b62-955b-e88923def334,2020-5-20 下午01:44:30,2959.875,2959.375,2020-5-20 下午01:45:30,7dda8cb7-9e2a-4b62-955b-e88923def334-0,2020-5-20,MMMXXX,LONG,7dda8cb7-9e2a-4b62-955b-e88923def334,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:47:30,MOMOES-COMPID,MDOC,ESM0,1,6cf9ab1c-c685-4acd-8a2e-f5b56bcd6369,2020-5-20 下午01:47:31,2963.375,2962.125,2020-5-20 下午01:48:31,6cf9ab1c-c685-4acd-8a2e-f5b56bcd6369-0,2020-5-20,MMMXXX,LONG,6cf9ab1c-c685-4acd-8a2e-f5b56bcd6369,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午01:50:04,MOMOES-COMPID,MDOC,ESM0,1,15896b9c-8634-401b-b770-fc2276b8c45c,2020-5-20 下午01:50:05,2962.875,2963.875,2020-5-20 下午01:51:05,15896b9c-8634-401b-b770-fc2276b8c45c-0,2020-5-20,MMMXXX,LONG,15896b9c-8634-401b-b770-fc2276b8c45c,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午02:37:10,MOMOES-COMPID,MDOC,ESM0,1,2ddd1263-25ac-421d-8f67-ef89c8226ae2,2020-5-20 下午02:37:11,2969.125,2970.375,2020-5-20 下午02:38:11,2ddd1263-25ac-421d-8f67-ef89c8226ae2-0,2020-5-20,MMMXXX,LONG,2ddd1263-25ac-421d-8f67-ef89c8226ae2,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午02:49:33,MOMOES-COMPID,MDOC,ESM0,1,90f6bdc7-1599-43e9-ade5-4eb3b050912d,2020-5-20 下午02:49:34,2970.125,2970.625,2020-5-20 下午02:50:34,90f6bdc7-1599-43e9-ade5-4eb3b050912d-0,2020-5-20,MMMXXX,LONG,90f6bdc7-1599-43e9-ade5-4eb3b050912d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午02:50:50,MOMOES-COMPID,MDOC,ESM0,1,7aa141cd-4772-482a-8215-164a70b5c88f,2020-5-20 下午02:50:51,2969.875,2970.625,2020-5-20 下午02:51:51,7aa141cd-4772-482a-8215-164a70b5c88f-0,2020-5-20,MMMXXX,LONG,7aa141cd-4772-482a-8215-164a70b5c88f,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午02:58:10,MOMOES-COMPID,MDOC,ESM0,1,5d7bea95-aa5f-440a-929f-7ac77065b96f,2020-5-20 下午02:58:11,2967.625,2967.375,2020-5-20 下午02:59:11,5d7bea95-aa5f-440a-929f-7ac77065b96f-0,2020-5-20,MMMXXX,LONG,5d7bea95-aa5f-440a-929f-7ac77065b96f,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午03:14:06,MOMOES-COMPID,MDOC,ESM0,1,df19beac-a8ce-4d66-b740-f789dd70bd33,2020-5-20 下午03:14:06,2971.875,2970.875,2020-5-20 下午03:15:06,df19beac-a8ce-4d66-b740-f789dd70bd33-0,2020-5-20,MMMXXX,LONG,df19beac-a8ce-4d66-b740-f789dd70bd33,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午03:19:20,MOMOES-COMPID,MDOC,ESM0,1,b5d7b0d1-35aa-46e4-a610-b40c1767ffac,2020-5-20 下午03:19:21,2973.625,2973.625,2020-5-20 下午03:20:21,b5d7b0d1-35aa-46e4-a610-b40c1767ffac-0,2020-5-20,MMMXXX,LONG,b5d7b0d1-35aa-46e4-a610-b40c1767ffac,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午03:21:54,MOMOES-COMPID,MDOC,ESM0,1,200f6b56-849b-4b09-a69c-e143c3768fbb,2020-5-20 下午03:21:55,2973.375,2973.875,2020-5-20 下午03:22:55,200f6b56-849b-4b09-a69c-e143c3768fbb-0,2020-5-20,MMMXXX,LONG,200f6b56-849b-4b09-a69c-e143c3768fbb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午03:27:15,MOMOES-COMPID,MDOC,ESM0,1,79f5f4e8-a162-4bf5-9455-804ab2ac9077,2020-5-20 下午03:27:15,2974.625,2974.625,2020-5-20 下午03:28:15,79f5f4e8-a162-4bf5-9455-804ab2ac9077-0,2020-5-20,MMMXXX,LONG,79f5f4e8-a162-4bf5-9455-804ab2ac9077,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午03:42:20,MOMOES-COMPID,MDOC,ESM0,1,ed3f3b74-eaa4-4e0b-8be9-3cf7a4c79dd9,2020-5-20 下午03:42:28,2973.875,2973.625,2020-5-20 下午03:43:28,ed3f3b74-eaa4-4e0b-8be9-3cf7a4c79dd9-0,2020-5-20,MMMXXX,LONG,ed3f3b74-eaa4-4e0b-8be9-3cf7a4c79dd9,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午03:43:44,MOMOES-COMPID,MDOC,ESM0,1,43d825b2-f811-4932-b751-5cf8032f597f,2020-5-20 下午03:43:45,2973.625,2973.625,2020-5-20 下午03:44:45,43d825b2-f811-4932-b751-5cf8032f597f-0,2020-5-20,MMMXXX,LONG,43d825b2-f811-4932-b751-5cf8032f597f,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午04:08:05,MOMOES-COMPID,MDOC,ESM0,1,6900830d-17ca-4118-b7de-93bb64b08678,2020-5-20 下午04:08:06,2970.375,2971.375,2020-5-20 下午04:09:06,6900830d-17ca-4118-b7de-93bb64b08678-0,2020-5-20,MMMXXX,LONG,6900830d-17ca-4118-b7de-93bb64b08678,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午04:37:18,MOMOES-COMPID,MDOC,ESM0,1,f90fd004-8f85-4859-9554-6ec4eb5a5356,2020-5-20 下午04:37:19,2966.125,2966.875,2020-5-20 下午04:38:19,f90fd004-8f85-4859-9554-6ec4eb5a5356-0,2020-5-20,MMMXXX,LONG,f90fd004-8f85-4859-9554-6ec4eb5a5356,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午04:58:39,MOMOES-COMPID,MDOC,ESM0,1,d3f17acf-4a5c-4b3c-80b1-d929a95c2457,2020-5-20 下午04:58:40,2965.375,2964.875,2020-5-20 下午04:59:40,d3f17acf-4a5c-4b3c-80b1-d929a95c2457-0,2020-5-20,MMMXXX,LONG,d3f17acf-4a5c-4b3c-80b1-d929a95c2457,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午05:11:50,MOMOES-COMPID,MDOC,ESM0,1,203cb60f-82f7-47ba-bba5-b626b2bc3ef0,2020-5-20 下午05:11:50,2962.625,2963.375,2020-5-20 下午05:12:50,203cb60f-82f7-47ba-bba5-b626b2bc3ef0-0,2020-5-20,MMMXXX,LONG,203cb60f-82f7-47ba-bba5-b626b2bc3ef0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午05:39:05,MOMOES-COMPID,MDOC,ESM0,1,636fa114-9db7-4084-a974-2ad2b568633d,2020-5-20 下午05:39:06,2963.125,2961.75,2020-5-20 下午05:40:06,636fa114-9db7-4084-a974-2ad2b568633d-0,2020-5-20,MMMXXX,LONG,636fa114-9db7-4084-a974-2ad2b568633d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午05:41:39,MOMOES-COMPID,MDOC,ESM0,1,38b51b80-af62-4538-9460-73a77dc10057,2020-5-20 下午05:41:40,2961.875,2962.875,2020-5-20 下午05:42:40,38b51b80-af62-4538-9460-73a77dc10057-0,2020-5-20,MMMXXX,LONG,38b51b80-af62-4538-9460-73a77dc10057,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午05:44:13,MOMOES-COMPID,MDOC,ESM0,1,dadc8f47-7e9c-4354-9259-75b63b296790,2020-5-20 下午05:44:14,2964.875,2963.375,2020-5-20 下午05:45:14,dadc8f47-7e9c-4354-9259-75b63b296790-0,2020-5-20,MMMXXX,LONG,dadc8f47-7e9c-4354-9259-75b63b296790,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午06:05:10,MOMOES-COMPID,MDOC,ESM0,1,76c2481d-7641-43e2-a79b-6072f4d1baee,2020-5-20 下午06:05:11,2961.625,2962.625,2020-5-20 下午06:06:11,76c2481d-7641-43e2-a79b-6072f4d1baee-0,2020-5-20,MMMXXX,LONG,76c2481d-7641-43e2-a79b-6072f4d1baee,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午06:24:24,MOMOES-COMPID,MDOC,ESM0,1,864080a4-a121-4e6e-a032-408b91c2ca34,2020-5-20 下午06:24:25,2960.375,2960.875,2020-5-20 下午06:25:25,864080a4-a121-4e6e-a032-408b91c2ca34-0,2020-5-20,MMMXXX,LONG,864080a4-a121-4e6e-a032-408b91c2ca34,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午06:25:41,MOMOES-COMPID,MDOC,ESM0,1,a3a9aaa0-77ef-4022-b737-93cbe4c7e4a3,2020-5-20 下午06:25:41,2959.625,2960.375,2020-5-20 下午06:26:41,a3a9aaa0-77ef-4022-b737-93cbe4c7e4a3-0,2020-5-20,MMMXXX,LONG,a3a9aaa0-77ef-4022-b737-93cbe4c7e4a3,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午06:51:29,MOMOES-COMPID,MDOC,ESM0,1,8937ba32-4dfc-4c85-8900-9e754d05bf35,2020-5-20 下午06:51:30,2966.625,2966.875,2020-5-20 下午06:52:30,8937ba32-4dfc-4c85-8900-9e754d05bf35-0,2020-5-20,MMMXXX,LONG,8937ba32-4dfc-4c85-8900-9e754d05bf35,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午06:55:20,MOMOES-COMPID,MDOC,ESM0,1,c16cfe66-212e-4144-978e-84ff281b47d4,2020-5-20 下午06:55:21,2969.625,2969.625,2020-5-20 下午06:56:21,c16cfe66-212e-4144-978e-84ff281b47d4-0,2020-5-20,MMMXXX,LONG,c16cfe66-212e-4144-978e-84ff281b47d4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午07:20:04,MOMOES-COMPID,MDOC,ESM0,1,d4a89f0a-83fb-4abe-9177-f24cc652ab26,2020-5-20 下午07:20:05,2965.625,2963.125,2020-5-20 下午07:21:05,d4a89f0a-83fb-4abe-9177-f24cc652ab26-0,2020-5-20,MMMXXX,LONG,d4a89f0a-83fb-4abe-9177-f24cc652ab26,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午07:25:17,MOMOES-COMPID,MDOC,ESM0,1,572c0cf2-8816-424c-ac4a-41e29dcc21b0,2020-5-20 下午07:25:18,2965.875,2967,2020-5-20 下午07:26:18,572c0cf2-8816-424c-ac4a-41e29dcc21b0-0,2020-5-20,MMMXXX,LONG,572c0cf2-8816-424c-ac4a-41e29dcc21b0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午07:42:36,MOMOES-COMPID,MDOC,ESM0,1,4e4b3fa0-1c9a-45a9-9d00-97a502758029,2020-5-20 下午07:42:37,2968.125,2967.625,2020-5-20 下午07:43:37,4e4b3fa0-1c9a-45a9-9d00-97a502758029-0,2020-5-20,MMMXXX,LONG,4e4b3fa0-1c9a-45a9-9d00-97a502758029,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午07:58:09,MOMOES-COMPID,MDOC,ESM0,1,262b318c-bb30-452f-9dfa-24a1969a486b,2020-5-20 下午07:58:10,2967.375,2967.375,2020-5-20 下午07:59:10,262b318c-bb30-452f-9dfa-24a1969a486b-0,2020-5-20,MMMXXX,LONG,262b318c-bb30-452f-9dfa-24a1969a486b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午08:19:58,MOMOES-COMPID,MDOC,ESM0,1,89372525-882d-49ec-abe5-09c2d0508a5b,2020-5-20 下午08:19:58,2968.75,2968.75,2020-5-20 下午08:20:58,89372525-882d-49ec-abe5-09c2d0508a5b-0,2020-5-20,MMMXXX,LONG,89372525-882d-49ec-abe5-09c2d0508a5b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午08:40:41,MOMOES-COMPID,MDOC,ESM0,1,4bd74334-7c84-421e-ad18-98a7ccc5d271,2020-5-20 下午08:40:42,2971.375,2971.125,2020-5-20 下午08:41:42,4bd74334-7c84-421e-ad18-98a7ccc5d271-0,2020-5-20,MMMXXX,LONG,4bd74334-7c84-421e-ad18-98a7ccc5d271,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午08:42:04,MOMOES-COMPID,MDOC,ESM0,1,5e913d8d-fe09-46a0-9ee1-ebe362ebc1e8,2020-5-20 下午08:42:05,2971.625,2971.625,2020-5-20 下午08:43:05,5e913d8d-fe09-46a0-9ee1-ebe362ebc1e8-0,2020-5-20,MMMXXX,LONG,5e913d8d-fe09-46a0-9ee1-ebe362ebc1e8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午10:33:24,MOMOES-COMPID,MDOC,ESM0,1,2665d755-8c20-4487-a338-bbfdf146a0c8,2020-5-20 下午10:33:25,2969.625,2969.375,2020-5-20 下午10:34:25,2665d755-8c20-4487-a338-bbfdf146a0c8-0,2020-5-20,MMMXXX,LONG,2665d755-8c20-4487-a338-bbfdf146a0c8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午10:34:47,MOMOES-COMPID,MDOC,ESM0,1,e7737b06-5a2c-45f1-87d3-907c370e169d,2020-5-20 下午10:34:48,2970.125,2969.625,2020-5-20 下午10:35:48,e7737b06-5a2c-45f1-87d3-907c370e169d-0,2020-5-20,MMMXXX,LONG,e7737b06-5a2c-45f1-87d3-907c370e169d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午10:38:53,MOMOES-COMPID,MDOC,ESM0,1,cdc27e41-8654-4458-8b52-415017124835,2020-5-20 下午10:38:54,2970.625,2969.875,2020-5-20 下午10:39:54,cdc27e41-8654-4458-8b52-415017124835-0,2020-5-20,MMMXXX,LONG,cdc27e41-8654-4458-8b52-415017124835,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午10:42:45,MOMOES-COMPID,MDOC,ESM0,1,d84c4aa1-5566-4c90-b87e-76d2ea63eb89,2020-5-20 下午10:42:46,2969.375,2970.375,2020-5-20 下午10:43:46,d84c4aa1-5566-4c90-b87e-76d2ea63eb89-0,2020-5-20,MMMXXX,LONG,d84c4aa1-5566-4c90-b87e-76d2ea63eb89,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午10:49:53,MOMOES-COMPID,MDOC,ESM0,1,3cc1588d-8ee5-4945-bc28-040840458248,2020-5-20 下午10:49:54,2969.125,2968.875,2020-5-20 下午10:50:54,3cc1588d-8ee5-4945-bc28-040840458248-0,2020-5-20,MMMXXX,LONG,3cc1588d-8ee5-4945-bc28-040840458248,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午11:05:32,MOMOES-COMPID,MDOC,ESM0,1,e137ff28-281e-4c27-ac70-88902a1bce18,2020-5-20 下午11:05:33,2967.625,2967.625,2020-5-20 下午11:06:33,e137ff28-281e-4c27-ac70-88902a1bce18-0,2020-5-20,MMMXXX,LONG,e137ff28-281e-4c27-ac70-88902a1bce18,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午11:11:18,MOMOES-COMPID,MDOC,ESM0,1,277a5676-fbcb-4bf6-991c-32453948484f,2020-5-20 下午11:11:18,2967.875,2967.875,2020-5-20 下午11:12:18,277a5676-fbcb-4bf6-991c-32453948484f-0,2020-5-20,MMMXXX,LONG,277a5676-fbcb-4bf6-991c-32453948484f,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午11:27:08,MOMOES-COMPID,MDOC,ESM0,1,9c443552-d2cb-42a8-a247-8d066363ee73,2020-5-20 下午11:27:08,2965.875,2966.375,2020-5-20 下午11:28:08,9c443552-d2cb-42a8-a247-8d066363ee73-0,2020-5-20,MMMXXX,LONG,9c443552-d2cb-42a8-a247-8d066363ee73,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午11:44:36,MOMOES-COMPID,MDOC,ESM0,1,6c56198a-af35-45b4-8e6b-8bcbf6e061a7,2020-5-20 下午11:44:37,2965.625,2966.125,2020-5-20 下午11:45:37,6c56198a-af35-45b4-8e6b-8bcbf6e061a7-0,2020-5-20,MMMXXX,LONG,6c56198a-af35-45b4-8e6b-8bcbf6e061a7,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 下午11:57:32,MOMOES-COMPID,MDOC,ESM0,1,761cf635-488a-4c78-845a-2f2147b69ada,2020-5-20 下午11:57:33,2964.625,2964.875,2020-5-20 下午11:58:33,761cf635-488a-4c78-845a-2f2147b69ada-0,2020-5-20,MMMXXX,LONG,761cf635-488a-4c78-845a-2f2147b69ada,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午12:15:03,MOMOES-COMPID,MDOC,ESM0,1,f748bf1f-d147-4dc5-87f6-d2cbcefc28e9,2020-5-21 上午12:15:04,2960.875,2960.375,2020-5-21 上午12:16:04,f748bf1f-d147-4dc5-87f6-d2cbcefc28e9-0,2020-5-21,MMMXXX,LONG,f748bf1f-d147-4dc5-87f6-d2cbcefc28e9,MOMOES,PROP CODE,INITIATING TRADER
